"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
51	"Lymphohistiocytosis, Hemophagocytic"	"{AGTRAP},{C1orf167},{CLCN6},{DISP3},{DRAXIN},{FBXO2},{FBXO44},{FBXO6},{KIAA2013},{MAD2L2},{MFN2},{MIIP},{MTHFR},{NPPA},{NPPB},{PLOD1},{TNFRSF1B},{TNFRSF8},{VPS13D}"	"{ENSG00000011021},{ENSG00000028137},{ENSG00000048707},{ENSG00000083444},{ENSG00000116661},{ENSG00000116663},{ENSG00000116670},{ENSG00000116685},{ENSG00000116688},{ENSG00000116691},{ENSG00000120937},{ENSG00000120949},{ENSG00000132879},{ENSG00000162490},{ENSG00000175206},{ENSG00000177000},{ENSG00000177674},{ENSG00000204624},{ENSG00000215910}"
52	"Metabolite levels (Fibrinopeptide A (8-16))"	"{AKR1A1},{CCDC163},{CCDC17},{ENSG00000288208},{GPBP1L1},{HPDL},{IPP},{MAST2},{MMACHC},{MUTYH},{NASP},{PRDX1},{TESK2},{TMEM69},{TOE1},{UROD},{ZSWIM5}"	"{ENSG00000070759},{ENSG00000086015},{ENSG00000117448},{ENSG00000117450},{ENSG00000126088},{ENSG00000132763},{ENSG00000132773},{ENSG00000132780},{ENSG00000132781},{ENSG00000159588},{ENSG00000159592},{ENSG00000159596},{ENSG00000162415},{ENSG00000186603},{ENSG00000197429},{ENSG00000280670},{ENSG00000288208}"
53	"Spinal Cord Injuries"	"{ACTN2},{EDARADD},{HEATR1},{LGALS8},{MT1HL1},{MTR},{RYR2}"	"{ENSG00000077522},{ENSG00000116977},{ENSG00000116984},{ENSG00000119285},{ENSG00000186197},{ENSG00000198626},{ENSG00000244020}"
54	"Body fat percentage"	"{C6orf141},{CENPQ},{CRISP1},{CRISP2},{CRISP3},{GLYATL3},{MMUT},{PGK2},{RHAG}"	"{ENSG00000031691},{ENSG00000096006},{ENSG00000112077},{ENSG00000124490},{ENSG00000124812},{ENSG00000146085},{ENSG00000170950},{ENSG00000197261},{ENSG00000203972}"
55	"Loss of Y"	"{GRM5},{NOX4},{TRIM49},{TRIM49D1},{TRIM64B},{TRIM77},{TYR}"	"{ENSG00000077498},{ENSG00000086991},{ENSG00000168930},{ENSG00000168959},{ENSG00000189253},{ENSG00000214414},{ENSG00000223417}"
56	"Keratosis, Actinic"	"{ACSF3},{ANKRD11},{CDH15},{CDK10},{CHMP1A},{CPNE7},{DBNDD1},{DEF8},{DPEP1},{ENSG00000198211},{ENSG00000288715},{FANCA},{GAS8},{MC1R},{PRDM7},{RPL13},{SLC22A31},{SPATA2L},{SPATA33},{SPG7},{SPIRE2},{TCF25},{TUBB3},{VPS9D1},{ZNF276},{ZNF778}"	"{ENSG00000003249},{ENSG00000015413},{ENSG00000075399},{ENSG00000126856},{ENSG00000129910},{ENSG00000131165},{ENSG00000140995},{ENSG00000141002},{ENSG00000141013},{ENSG00000158792},{ENSG00000158805},{ENSG00000167522},{ENSG00000167523},{ENSG00000167526},{ENSG00000170100},{ENSG00000176715},{ENSG00000178773},{ENSG00000185324},{ENSG00000187741},{ENSG00000197912},{ENSG00000198211},{ENSG00000204991},{ENSG00000258839},{ENSG00000258947},{ENSG00000259803},{ENSG00000288715}"
57	"Dwarfism, Pituitary"	"{BLOC1S6},{C15orf48},{DUOX1},{DUOX2},{DUOXA1},{DUOXA2},{ENSG00000260170},{GATM},{SHF},{SLC28A2},{SLC30A4},{SORD},{SPATA5L1},{SQOR},{TERB2}"	"{ENSG00000104154},{ENSG00000104164},{ENSG00000137767},{ENSG00000137857},{ENSG00000137860},{ENSG00000138606},{ENSG00000140254},{ENSG00000140263},{ENSG00000140274},{ENSG00000140279},{ENSG00000166920},{ENSG00000167014},{ENSG00000171763},{ENSG00000171766},{ENSG00000260170}"
58	"Moyamoya disease"	"{AP4E1},{CYP19A1},{DMXL2},{GLDN},{LYSMD2},{SCG3},{SPPL2A},{TNFAIP8L3}"	"{ENSG00000081014},{ENSG00000104093},{ENSG00000104112},{ENSG00000137869},{ENSG00000138600},{ENSG00000140280},{ENSG00000183578},{ENSG00000186417}"
59	"Acute Coronary Syndrome"	"{ATG16L1},{DGKD},{GIGYF2},{HJURP},{INPP5D},{MROH2A},{NEU2},{NGEF},{SAG},{SNORC},{UGT1A1},{UGT1A10},{UGT1A3},{UGT1A4},{UGT1A5},{UGT1A6},{UGT1A7},{UGT1A8},{UGT1A9},{USP40}"	"{ENSG00000066248},{ENSG00000077044},{ENSG00000085978},{ENSG00000085982},{ENSG00000115488},{ENSG00000123485},{ENSG00000130561},{ENSG00000167165},{ENSG00000168918},{ENSG00000182600},{ENSG00000185038},{ENSG00000204120},{ENSG00000241119},{ENSG00000241635},{ENSG00000242366},{ENSG00000242515},{ENSG00000244122},{ENSG00000244474},{ENSG00000288702},{ENSG00000288705}"
60	"Neoplasms, Basal Cell"	"{CASR},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{HSPBAP1},{ILDR1},{IQCB1},{KPNA1},{MIX23},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000169087},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000196981}"
61	"Hypercalcemia"	"{ASL},{CRCP},{ENSG00000249319},{GUSB},{TPST1},{VKORC1L1},{ZNF92}"	"{ENSG00000126522},{ENSG00000146757},{ENSG00000169902},{ENSG00000169919},{ENSG00000196715},{ENSG00000241258},{ENSG00000249319}"
62	"Hyperlipidemias"	"{BCAS1},{CYP24A1},{DOK5},{PFDN4}"	"{ENSG00000019186},{ENSG00000064787},{ENSG00000101132},{ENSG00000101134}"
63	"Skin Diseases"	"{ARID4B},{COA6},{IRF2BP2},{RBM34},{SLC35F3},{TARBP1},{TOMM20}"	"{ENSG00000054267},{ENSG00000059588},{ENSG00000168264},{ENSG00000168275},{ENSG00000173726},{ENSG00000183780},{ENSG00000188739}"
64	"Urinary Bladder, Neurogenic"	"{ABCB11},{CERS6},{DHRS9},{G6PC2},{LRP2},{NOSTRIN},{SPC25}"	"{ENSG00000073734},{ENSG00000073737},{ENSG00000081479},{ENSG00000152253},{ENSG00000152254},{ENSG00000163072},{ENSG00000172292}"
65	"Arthritis, Psoriatic"	"{MKRN2},{MKRN2OS},{PPARG},{RAF1},{SYN2},{TAMM41},{TIMP4},{TSEN2}"	"{ENSG00000075975},{ENSG00000132155},{ENSG00000132170},{ENSG00000144559},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526}"
66	"Hypophosphatemia"	"{IGF2R},{LPA},{MAP3K4},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000085511},{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
67	"Small Cell Lung Carcinoma"	"{CYP7A1},{FAM110B},{NSMAF},{SDCBP},{TOX},{UBXN2B}"	"{ENSG00000035681},{ENSG00000137575},{ENSG00000167910},{ENSG00000169122},{ENSG00000198846},{ENSG00000215114}"
68	"Postpartum Hemorrhage"	"{KCNV2},{PUM3},{SMARCA2},{VLDLR}"	"{ENSG00000080503},{ENSG00000080608},{ENSG00000147852},{ENSG00000168263}"
69	"Lymphocyte side scatter"	"{ATXN10},{CDPF1},{CELSR1},{CERK},{GRAMD4},{GTSE1},{PKDREJ},{PPARA},{TRMU},{TTC38},{WNT7B}"	"{ENSG00000075218},{ENSG00000075234},{ENSG00000075240},{ENSG00000075275},{ENSG00000100416},{ENSG00000100422},{ENSG00000130638},{ENSG00000130943},{ENSG00000186951},{ENSG00000188064},{ENSG00000205643}"
70	"Ischemia"	"{ARHGEF11},{BCAN},{BGLAP},{CCT3},{CRABP2},{ETV3},{ETV3L},{GLMP},{GPATCH4},{HAPLN2},{HDGF},{INSRR},{IQGAP3},{ISG20L2},{LRRC71},{MEF2D},{METTL25B},{MRPL24},{NAXE},{NES},{NTRK1},{PAQR6},{PEAR1},{PMF1},{PMF1-BGLAP},{PRCC},{RHBG},{SH2D2A},{SMG5},{TMEM79},{TSACC},{TTC24},{VHLL}"	"{ENSG00000027644},{ENSG00000027869},{ENSG00000116604},{ENSG00000117036},{ENSG00000132677},{ENSG00000132688},{ENSG00000132692},{ENSG00000132694},{ENSG00000132702},{ENSG00000143294},{ENSG00000143303},{ENSG00000143314},{ENSG00000143319},{ENSG00000143320},{ENSG00000143321},{ENSG00000160781},{ENSG00000160783},{ENSG00000160818},{ENSG00000160838},{ENSG00000163382},{ENSG00000163467},{ENSG00000163468},{ENSG00000163472},{ENSG00000183856},{ENSG00000187800},{ENSG00000187862},{ENSG00000189030},{ENSG00000198400},{ENSG00000198715},{ENSG00000198952},{ENSG00000242252},{ENSG00000253831},{ENSG00000260238}"
71	"Metabolite levels (thyroxine)"	"{COG2},{GALNT2},{PGBD5}"	"{ENSG00000135775},{ENSG00000143641},{ENSG00000177614}"
72	"Hidradenitis Suppurativa"	"{ABCA1},{NIPSNAP3A},{NIPSNAP3B},{OR13C2},{OR13C3},{OR13C4},{OR13C5},{OR13C8},{OR13C9},{OR13D1},{OR13F1},{SLC44A1}"	"{ENSG00000070214},{ENSG00000136783},{ENSG00000136839},{ENSG00000148136},{ENSG00000165028},{ENSG00000165029},{ENSG00000179055},{ENSG00000186881},{ENSG00000186943},{ENSG00000204246},{ENSG00000276119},{ENSG00000277556}"
73	"Neoplasms, Squamous Cell"	"{ACP2},{AGBL2},{ARFGAP2},{C1QTNF4},{CELF1},{CKAP5},{CSTPP1},{DDB2},{FAM180B},{FNBP4},{KBTBD4},{LRP4},{MADD},{MTCH2},{MYBPC3},{NDUFS3},{NR1H3},{NUP160},{PACSIN3},{PSMC3},{PTPMT1},{RAPSN},{SLC39A13},{SPI1}"	"{ENSG00000025434},{ENSG00000030066},{ENSG00000066336},{ENSG00000109919},{ENSG00000109920},{ENSG00000110514},{ENSG00000110536},{ENSG00000123444},{ENSG00000134569},{ENSG00000134571},{ENSG00000134574},{ENSG00000134575},{ENSG00000149179},{ENSG00000149182},{ENSG00000149187},{ENSG00000165912},{ENSG00000165915},{ENSG00000165916},{ENSG00000165917},{ENSG00000165923},{ENSG00000172247},{ENSG00000175216},{ENSG00000196666},{ENSG00000213619}"
74	"Bipolar Disorder"	"{ARRB1},{DGAT2},{GDPD5},{KLHL35},{MAP6},{MOGAT2},{RPS3},{SERPINH1},{UVRAG},{WNT11}"	"{ENSG00000062282},{ENSG00000085741},{ENSG00000137486},{ENSG00000149243},{ENSG00000149257},{ENSG00000149273},{ENSG00000158555},{ENSG00000166391},{ENSG00000171533},{ENSG00000198382}"
75	"Body fat percentage"	"{ACACB},{ALKBH2},{ANKRD13A},{FAM222A},{FOXN4},{GIT2},{GLTP},{KCTD10},{MMAB},{MVK},{MYO1H},{SVOP},{TCHP},{TRPV4},{UBE3B},{UNG},{USP30}"	"{ENSG00000076248},{ENSG00000076513},{ENSG00000076555},{ENSG00000110906},{ENSG00000110921},{ENSG00000111199},{ENSG00000135093},{ENSG00000139428},{ENSG00000139433},{ENSG00000139436},{ENSG00000139437},{ENSG00000139438},{ENSG00000139445},{ENSG00000151148},{ENSG00000166111},{ENSG00000174527},{ENSG00000189046}"
76	"Constipation"	"{AACS},{BRI3BP},{DHX37},{NCOR2},{RFLNA},{SCARB1},{TMEM132B},{UBC}"	"{ENSG00000073060},{ENSG00000081760},{ENSG00000139364},{ENSG00000150990},{ENSG00000150991},{ENSG00000178882},{ENSG00000184992},{ENSG00000196498}"
77	"Alcohol use disorder (MTAG)"	"{ADSS1},{AHNAK2},{AKT1},{BRF1},{BTBD6},{C14orf180},{CDCA4},{CEP170B},{CLBA1},{GPR132},{INF2},{JAG2},{NUDT14},{PACS2},{PLD4},{SIVA1},{TMEM179},{ZBTB42}"	"{ENSG00000099814},{ENSG00000140104},{ENSG00000142208},{ENSG00000166428},{ENSG00000170779},{ENSG00000179364},{ENSG00000179627},{ENSG00000183484},{ENSG00000183828},{ENSG00000184601},{ENSG00000184887},{ENSG00000184916},{ENSG00000184990},{ENSG00000185024},{ENSG00000185100},{ENSG00000185567},{ENSG00000203485},{ENSG00000258986}"
78	"Diabetic Foot"	"{ADAM10},{ALDH1A2},{AQP9},{LIPC},{MINDY2},{SLTM}"	"{ENSG00000103569},{ENSG00000128918},{ENSG00000128923},{ENSG00000137776},{ENSG00000137845},{ENSG00000166035}"
79	"Metabolite levels (thyroxine)"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
80	"Acromegaly"	"{ACD},{AGRP},{ATP6V0D1},{C16orf86},{CARMIL2},{CENPT},{CTCF},{CTRL},{DDX28},{DPEP2},{DPEP2NB},{DPEP3},{DUS2},{EDC4},{ENKD1},{ENSG00000261884},{ESRP2},{GFOD2},{HSD11B2},{LCAT},{NFATC3},{NRN1L},{NUTF2},{PARD6A},{PLA2G15},{PRMT7},{PSKH1},{PSMB10},{RANBP10},{RIPOR1},{SLC12A4},{SLC7A6},{SLC7A6OS},{SMPD3},{THAP11},{TSNAXIP1},{ZDHHC1}"	"{ENSG00000038358},{ENSG00000039523},{ENSG00000072736},{ENSG00000102898},{ENSG00000102901},{ENSG00000102904},{ENSG00000102974},{ENSG00000102977},{ENSG00000102981},{ENSG00000103056},{ENSG00000103061},{ENSG00000103064},{ENSG00000103066},{ENSG00000103067},{ENSG00000124067},{ENSG00000124074},{ENSG00000132600},{ENSG00000141084},{ENSG00000141086},{ENSG00000141096},{ENSG00000141098},{ENSG00000159714},{ENSG00000159720},{ENSG00000159723},{ENSG00000159753},{ENSG00000159761},{ENSG00000159792},{ENSG00000167261},{ENSG00000167264},{ENSG00000168286},{ENSG00000176387},{ENSG00000182810},{ENSG00000188038},{ENSG00000205220},{ENSG00000213398},{ENSG00000261884},{ENSG00000263201}"
81	"Ventricular Fibrillation"	"{ARL5C},{CACNB1},{CASC3},{CDK12},{CSF3},{ERBB2},{FBXL20},{GRB7},{GSDMA},{GSDMB},{IKZF3},{LRRC3C},{MED1},{MED24},{MIEN1},{MSL1},{NEUROD2},{NR1D1},{ORMDL3},{PGAP3},{PNMT},{PPP1R1B},{PSMD3},{RPL19},{STAC2},{STARD3},{TCAP},{THRA},{ZPBP2}"	"{ENSG00000008838},{ENSG00000067191},{ENSG00000073605},{ENSG00000108298},{ENSG00000108306},{ENSG00000108342},{ENSG00000108344},{ENSG00000108349},{ENSG00000125686},{ENSG00000126351},{ENSG00000126368},{ENSG00000131748},{ENSG00000131771},{ENSG00000141736},{ENSG00000141738},{ENSG00000141741},{ENSG00000141744},{ENSG00000141748},{ENSG00000141750},{ENSG00000161395},{ENSG00000161405},{ENSG00000167258},{ENSG00000167914},{ENSG00000171532},{ENSG00000172057},{ENSG00000173991},{ENSG00000186075},{ENSG00000188895},{ENSG00000204913}"
82	"Infections"	"{ACAA2},{C18orf32},{DYM},{ENSG00000266997},{LIPG},{MYO5B},{RPL17},{RPL17-C18orf32}"	"{ENSG00000101670},{ENSG00000141627},{ENSG00000167306},{ENSG00000167315},{ENSG00000177576},{ENSG00000215472},{ENSG00000265681},{ENSG00000266997}"
83	"HIV Wasting Syndrome"	"{ADA},{CCN5},{FITM2},{GDAP1L1},{HNF4A},{JPH2},{KCNK15},{OSER1},{PABPC1L},{PKIG},{R3HDML},{RIMS4},{SERINC3},{TOX2},{TTPAL},{YWHAB}"	"{ENSG00000064205},{ENSG00000101074},{ENSG00000101076},{ENSG00000101098},{ENSG00000101104},{ENSG00000124120},{ENSG00000124191},{ENSG00000124194},{ENSG00000124249},{ENSG00000132823},{ENSG00000132824},{ENSG00000149596},{ENSG00000166913},{ENSG00000168734},{ENSG00000196839},{ENSG00000197296}"
84	"Kidney Failure, Chronic"	"{AUNIP},{ENSG00000255054},{LDLRAP1},{MACO1},{MAN1C1},{MTFR1L},{PAQR7},{RHCE},{RHD},{RSRP1},{RUNX3},{SELENON},{STMN1},{SYF2},{TMEM50A}"	"{ENSG00000020633},{ENSG00000117614},{ENSG00000117616},{ENSG00000117632},{ENSG00000117640},{ENSG00000117643},{ENSG00000127423},{ENSG00000157978},{ENSG00000162430},{ENSG00000182749},{ENSG00000183726},{ENSG00000187010},{ENSG00000188672},{ENSG00000204178},{ENSG00000255054}"
85	"Colitis, Ulcerative"	"{ACOT11},{BSND},{DHCR24},{FAM151A},{LEXM},{MROH7},{MROH7-TTC4},{PARS2},{PCSK9},{TMEM61},{TTC22},{TTC4},{USP24}"	"{ENSG00000006555},{ENSG00000116133},{ENSG00000143001},{ENSG00000162390},{ENSG00000162391},{ENSG00000162396},{ENSG00000162398},{ENSG00000162399},{ENSG00000162402},{ENSG00000169174},{ENSG00000184313},{ENSG00000243725},{ENSG00000271723}"
86	"Hepatitis A"	"{AKNAD1},{AMIGO1},{AMPD2},{ATXN7L2},{CELSR2},{CFAP276},{CLCC1},{CYB561D1},{ELAPOR1},{EPS8L3},{GNAI3},{GNAT2},{GPR61},{GPSM2},{GSTM1},{GSTM2},{GSTM3},{GSTM4},{GSTM5},{MYBPHL},{PSMA5},{PSRC1},{SARS1},{SORT1},{STXBP3},{SYPL2},{TAF13},{TMEM167B},{WDR47}"	"{ENSG00000031698},{ENSG00000065135},{ENSG00000085433},{ENSG00000116266},{ENSG00000116299},{ENSG00000116337},{ENSG00000121940},{ENSG00000121957},{ENSG00000134183},{ENSG00000134184},{ENSG00000134201},{ENSG00000134202},{ENSG00000134222},{ENSG00000134243},{ENSG00000143028},{ENSG00000143106},{ENSG00000143126},{ENSG00000156097},{ENSG00000162641},{ENSG00000162650},{ENSG00000168765},{ENSG00000174151},{ENSG00000179902},{ENSG00000181754},{ENSG00000197780},{ENSG00000198758},{ENSG00000213366},{ENSG00000215717},{ENSG00000221986}"
87	"Emphysema"	"{APOB},{GDF7},{HS1BP3},{LDAH},{TDRD15}"	"{ENSG00000084674},{ENSG00000118960},{ENSG00000118961},{ENSG00000143869},{ENSG00000218819}"
88	"Metabolite levels (glycodeoxycholate 3-sulfate; glycodeoxycholate sulfate)"	"{CCDC93},{DDX18},{INSIG2}"	"{ENSG00000088205},{ENSG00000125629},{ENSG00000125633}"
89	"Mitochondrial DNA heteroplasmy (chrM:16183:AC:A case-only heteroplasmy)"	"{ANKDD1B},{ANKRD31},{CERT1},{FAM169A},{GCNT4},{HMGCR},{POC5},{POLK}"	"{ENSG00000113161},{ENSG00000113163},{ENSG00000122008},{ENSG00000145700},{ENSG00000152359},{ENSG00000176928},{ENSG00000189045},{ENSG00000198780}"
90	"Blood clot in the lung    (pulmonary embolism)"	"{ATXN1},{DTNBP1},{ENSG00000288708},{GMPR},{MYLIP}"	"{ENSG00000007944},{ENSG00000047579},{ENSG00000124788},{ENSG00000137198},{ENSG00000288708}"
91	"Thrombosis"	"{AEBP1},{CAMK2B},{CCM2},{DBNL},{DDX56},{GCK},{H2AZ2},{MYL7},{MYO1G},{NPC1L1},{NUDCD3},{OGDH},{PGAM2},{POLD2},{POLM},{PPIA},{PURB},{TMED4},{YKT6},{ZMIZ2}"	"{ENSG00000015520},{ENSG00000015676},{ENSG00000058404},{ENSG00000105953},{ENSG00000105968},{ENSG00000106624},{ENSG00000106628},{ENSG00000106631},{ENSG00000106633},{ENSG00000106636},{ENSG00000122515},{ENSG00000122678},{ENSG00000136271},{ENSG00000136279},{ENSG00000136280},{ENSG00000136286},{ENSG00000146676},{ENSG00000158604},{ENSG00000164708},{ENSG00000196262}"
92	"Monocyte side fluorescence"	"{AP1G1},{ATXN1L},{DHODH},{DHX38},{HP},{HPR},{IST1},{MARVELD3},{PHLPP2},{PKD1L3},{PMFBP1},{TAT},{TXNL4B},{ZNF821}"	"{ENSG00000040199},{ENSG00000102967},{ENSG00000102984},{ENSG00000118557},{ENSG00000140829},{ENSG00000140830},{ENSG00000140832},{ENSG00000166747},{ENSG00000182149},{ENSG00000198650},{ENSG00000224470},{ENSG00000257017},{ENSG00000261701},{ENSG00000277481}"
93	"Kidney Neoplasms"	"{APOH},{CEP112},{PRKCA}"	"{ENSG00000091583},{ENSG00000154229},{ENSG00000154240}"
94	"Metabolite levels (propyl 4-hydroxybenzoate sulfate)"	"{ACP5},{ANGPTL8},{C19orf38},{CARM1},{CCDC159},{CNN1},{DNM2},{DOCK6},{ECSIT},{ELAVL3},{ELOF1},{ENSG00000267477},{EPOR},{ILF3},{KANK2},{LDLR},{ODAD3},{PLPPR2},{PRKCSH},{QTRT1},{RAB3D},{RGL3},{SLC44A2},{SMARCA4},{SPC24},{SWSAP1},{TIMM29},{TMED1},{TMEM205},{TSPAN16},{YIPF2},{ZNF653}"	"{ENSG00000079805},{ENSG00000099203},{ENSG00000102575},{ENSG00000105514},{ENSG00000105518},{ENSG00000105520},{ENSG00000127616},{ENSG00000129351},{ENSG00000129353},{ENSG00000130158},{ENSG00000130159},{ENSG00000130164},{ENSG00000130165},{ENSG00000130167},{ENSG00000130173},{ENSG00000130175},{ENSG00000130176},{ENSG00000130733},{ENSG00000142444},{ENSG00000142453},{ENSG00000161888},{ENSG00000161914},{ENSG00000173928},{ENSG00000183401},{ENSG00000187266},{ENSG00000196361},{ENSG00000197256},{ENSG00000198003},{ENSG00000205517},{ENSG00000213339},{ENSG00000214212},{ENSG00000267477}"
95	"Cortical nucleus volume"	"{ANGPTL3},{ATG4C},{DOCK7},{KANK4},{L1TD1},{PATJ},{USP1}"	"{ENSG00000116641},{ENSG00000125703},{ENSG00000132849},{ENSG00000132854},{ENSG00000132855},{ENSG00000162607},{ENSG00000240563}"
96	"Metabolite levels (orotate; cmh_orotate; Orotate)"	"{ADRA2C},{DOK7},{GRK4},{HGFAC},{HTT},{LRPAP1},{MSANTD1},{RGS12}"	"{ENSG00000109758},{ENSG00000125388},{ENSG00000159788},{ENSG00000163956},{ENSG00000175920},{ENSG00000184160},{ENSG00000188981},{ENSG00000197386}"
97	"Alstrom Syndrome"	"{CAPZA2},{CAV1},{CAV2},{ENSG00000288635},{MET},{ST7},{TES}"	"{ENSG00000004866},{ENSG00000105971},{ENSG00000105974},{ENSG00000105976},{ENSG00000135269},{ENSG00000198898},{ENSG00000288635}"
98	"Hormone Replacement Therapy"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
99	"Leukopenia"	"{NSMCE2},{SQLE},{TRIB1},{WASHC5},{ZNF572}"	"{ENSG00000104549},{ENSG00000156831},{ENSG00000164961},{ENSG00000173334},{ENSG00000180938}"
100	"Heart Defects, Congenital"	"{BCL10},{C1orf52},{CCN1},{COL24A1},{DDAH1},{DNAI3},{LPAR3},{MCOLN2},{MCOLN3},{SYDE2},{ZNHIT6}"	"{ENSG00000055732},{ENSG00000097096},{ENSG00000117174},{ENSG00000142867},{ENSG00000142871},{ENSG00000153898},{ENSG00000153904},{ENSG00000162642},{ENSG00000162643},{ENSG00000171502},{ENSG00000171517}"
101	"Aromatic amino acid decarboxylase deficiency"	"{ACTL9},{ADAMTS10},{ANGPTL4},{CCL25},{CD320},{CERS4},{CTXN1},{ELAVL1},{ENSG00000167774},{FBN3},{HNRNPM},{KANK3},{LRRC8E},{MAP2K7},{MARCHF2},{MBD3L1},{MUC16},{MYO1F},{NDUFA7},{NFILZ},{OR2Z1},{PRAM1},{PRR36},{RAB11B},{RPS28},{SNAPC2},{TGFBR3L},{TIMM44},{ZNF414},{ZNF558}"	"{ENSG00000066044},{ENSG00000076984},{ENSG00000090661},{ENSG00000099783},{ENSG00000099785},{ENSG00000104976},{ENSG00000104980},{ENSG00000131142},{ENSG00000133246},{ENSG00000133250},{ENSG00000142303},{ENSG00000142347},{ENSG00000142449},{ENSG00000167772},{ENSG00000167774},{ENSG00000167775},{ENSG00000167785},{ENSG00000170948},{ENSG00000171017},{ENSG00000178531},{ENSG00000181143},{ENSG00000181733},{ENSG00000181786},{ENSG00000183248},{ENSG00000185236},{ENSG00000186994},{ENSG00000233927},{ENSG00000260001},{ENSG00000267855},{ENSG00000268480}"
102	"Metabolite levels (N-acetylasparagine)"	"{ACSM6},{CYP2C18},{CYP2C19},{CYP2C8},{CYP2C9},{ENSG00000276490},{HELLS},{PDLIM1},{SORBS1},{TBC1D12}"	"{ENSG00000095637},{ENSG00000107438},{ENSG00000108239},{ENSG00000108242},{ENSG00000119969},{ENSG00000138109},{ENSG00000138115},{ENSG00000165841},{ENSG00000173124},{ENSG00000276490}"
103	"Leukemia, Myeloid, Acute"	"{CCDC134},{CENPM},{CYB5R3},{CYP2D6},{CYP2D7},{ENSG00000289517},{MEI1},{NAGA},{NDUFA6},{NFAM1},{PHETA2},{POLDIP3},{RRP7A},{SEPTIN3},{SERHL2},{SHISA8},{SMDT1},{SMIM45},{SNU13},{SREBF2},{TCF20},{TNFRSF13C},{WBP2NL},{XRCC6}"	"{ENSG00000100138},{ENSG00000100147},{ENSG00000100162},{ENSG00000100167},{ENSG00000100197},{ENSG00000100207},{ENSG00000100227},{ENSG00000100243},{ENSG00000159958},{ENSG00000167077},{ENSG00000177096},{ENSG00000183066},{ENSG00000183172},{ENSG00000183569},{ENSG00000184983},{ENSG00000189306},{ENSG00000196419},{ENSG00000198911},{ENSG00000198951},{ENSG00000205702},{ENSG00000205704},{ENSG00000234965},{ENSG00000235568},{ENSG00000289517}"
