"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
39	"Multiple Sclerosis, Chronic Progressive"	"{ABHD1},{AGBL5},{ATRAID},{C2orf16},{CAD},{CCDC121},{CGREF1},{DNAJC5G},{DPYSL5},{EIF2B4},{EMILIN1},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KHK},{KRTCAP3},{MAPRE3},{MPV17},{MRPL33},{NRBP1},{OST4},{PPM1G},{PREB},{PRR30},{RBKS},{SLC30A3},{SLC4A1AP},{SLC5A6},{SNX17},{SUPT7L},{TCF23},{TMEM214},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084693},{ENSG00000084734},{ENSG00000084764},{ENSG00000084774},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000119777},{ENSG00000138002},{ENSG00000138028},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000138085},{ENSG00000138100},{ENSG00000143994},{ENSG00000157851},{ENSG00000157992},{ENSG00000163792},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000186143},{ENSG00000198522},{ENSG00000221843},{ENSG00000228474},{ENSG00000243147},{ENSG00000243943}"
40	"Red blood cell count"	"{ABHD1},{AGBL5},{ATRAID},{C2orf16},{CAD},{CCDC121},{CGREF1},{DNAJC5G},{DPYSL5},{EIF2B4},{EMILIN1},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KHK},{KRTCAP3},{MAPRE3},{MPV17},{MRPL33},{NRBP1},{OST4},{PPM1G},{PREB},{PRR30},{RBKS},{SLC30A3},{SLC4A1AP},{SLC5A6},{SNX17},{SUPT7L},{TCF23},{TMEM214},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084693},{ENSG00000084734},{ENSG00000084764},{ENSG00000084774},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000119777},{ENSG00000138002},{ENSG00000138028},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000138085},{ENSG00000138100},{ENSG00000143994},{ENSG00000157851},{ENSG00000157992},{ENSG00000163792},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000186143},{ENSG00000198522},{ENSG00000221843},{ENSG00000228474},{ENSG00000243147},{ENSG00000243943}"
41	"1-arachidonoylglycerophosphocholine - M33228 (2-Arachidonoylglycerophosphocholine)"	"{ABHD1},{AGBL5},{ATRAID},{BABAM2},{C2orf16},{CAD},{CCDC121},{CGREF1},{DNAJC5G},{DPYSL5},{EIF2B4},{EMILIN1},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KHK},{KRTCAP3},{MAPRE3},{MPV17},{MRPL33},{NRBP1},{OST4},{PPM1G},{PREB},{PRR30},{RBKS},{SLC30A3},{SLC4A1AP},{SLC5A6},{SNX17},{SUPT7L},{TCF23},{TMEM214},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084693},{ENSG00000084734},{ENSG00000084764},{ENSG00000084774},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000119777},{ENSG00000138002},{ENSG00000138028},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000138085},{ENSG00000138100},{ENSG00000143994},{ENSG00000157851},{ENSG00000157992},{ENSG00000158019},{ENSG00000163792},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000186143},{ENSG00000198522},{ENSG00000221843},{ENSG00000228474},{ENSG00000243147},{ENSG00000243943}"
42	"Thrombosis (pulmonary embolism)"	"{ABHD1},{AGBL5},{ATRAID},{BABAM2},{C2orf16},{CAD},{CCDC121},{CGREF1},{DNAJC5G},{DPYSL5},{EIF2B4},{EMILIN1},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KHK},{KRTCAP3},{MAPRE3},{MPV17},{MRPL33},{NRBP1},{OST4},{PPM1G},{PREB},{PRR30},{RBKS},{SLC30A3},{SLC4A1AP},{SLC5A6},{SNX17},{SUPT7L},{TCF23},{TMEM214},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084693},{ENSG00000084734},{ENSG00000084764},{ENSG00000084774},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000119777},{ENSG00000138002},{ENSG00000138028},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000138085},{ENSG00000138100},{ENSG00000143994},{ENSG00000157851},{ENSG00000157992},{ENSG00000158019},{ENSG00000163792},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000186143},{ENSG00000198522},{ENSG00000221843},{ENSG00000228474},{ENSG00000243147},{ENSG00000243943}"
43	"Acne Vulgaris"	"{ABHD1},{AGBL5},{ATRAID},{BABAM2},{C2orf16},{CAD},{CCDC121},{CGREF1},{DNAJC5G},{EIF2B4},{EMILIN1},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KHK},{KRTCAP3},{MAPRE3},{MPV17},{MRPL33},{NRBP1},{OST4},{PPM1G},{PREB},{PRR30},{RBKS},{SLC30A3},{SLC4A1AP},{SLC5A6},{SNX17},{SUPT7L},{TCF23},{TMEM214},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084693},{ENSG00000084734},{ENSG00000084764},{ENSG00000084774},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000119777},{ENSG00000138002},{ENSG00000138028},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000138085},{ENSG00000138100},{ENSG00000143994},{ENSG00000157992},{ENSG00000158019},{ENSG00000163792},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000186143},{ENSG00000198522},{ENSG00000221843},{ENSG00000228474},{ENSG00000243147},{ENSG00000243943}"
44	"von Hippel-Lindau Disease"	"{ABHD1},{AGBL5},{ATRAID},{BABAM2},{C2orf16},{CAD},{CCDC121},{CGREF1},{DNAJC5G},{EIF2B4},{EMILIN1},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KHK},{KRTCAP3},{MPV17},{MRPL33},{NRBP1},{OST4},{PPM1G},{PREB},{PRR30},{RBKS},{SLC30A3},{SLC4A1AP},{SLC5A6},{SNX17},{SUPT7L},{TCF23},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084693},{ENSG00000084734},{ENSG00000084774},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000138002},{ENSG00000138028},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000138085},{ENSG00000138100},{ENSG00000143994},{ENSG00000157992},{ENSG00000158019},{ENSG00000163792},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000186143},{ENSG00000198522},{ENSG00000221843},{ENSG00000228474},{ENSG00000243147},{ENSG00000243943}"
45	"Neutrophil count"	"{BABAM2},{C2orf16},{CCDC121},{DNAJC5G},{EIF2B4},{FNDC4},{GCKR},{GPN1},{GTF3C2},{IFT172},{KRTCAP3},{MPV17},{MRPL33},{NRBP1},{PPM1G},{RBKS},{SLC30A3},{SLC4A1AP},{SNX17},{SUPT7L},{TRIM54},{UCN},{ZNF512},{ZNF513}"	"{ENSG00000084734},{ENSG00000115194},{ENSG00000115204},{ENSG00000115207},{ENSG00000115211},{ENSG00000115216},{ENSG00000115226},{ENSG00000115234},{ENSG00000115241},{ENSG00000119760},{ENSG00000138002},{ENSG00000138100},{ENSG00000157992},{ENSG00000158019},{ENSG00000163793},{ENSG00000163794},{ENSG00000163795},{ENSG00000163798},{ENSG00000171174},{ENSG00000176714},{ENSG00000198522},{ENSG00000221843},{ENSG00000243147},{ENSG00000243943}"
46	"Ischemic heart disease (coronary artery disease)"	"{ABCB11},{CERS6},{DHRS9},{G6PC2},{LRP2},{NOSTRIN},{SPC25}"	"{ENSG00000073734},{ENSG00000073737},{ENSG00000081479},{ENSG00000152253},{ENSG00000152254},{ENSG00000163072},{ENSG00000172292}"
47	"Ovarian cancer (breast carcinoma)"	"{ABCB11},{CERS6},{DHRS9},{G6PC2},{LRP2},{NOSTRIN},{SPC25}"	"{ENSG00000073734},{ENSG00000073737},{ENSG00000081479},{ENSG00000152253},{ENSG00000152254},{ENSG00000163072},{ENSG00000172292}"
48	"male balding pattern (balding measurement)"	"{ABCB11},{CERS6},{DHRS9},{G6PC2},{LRP2},{NOSTRIN},{SPC25}"	"{ENSG00000073734},{ENSG00000073737},{ENSG00000081479},{ENSG00000152253},{ENSG00000152254},{ENSG00000163072},{ENSG00000172292}"
49	"Doctor diagnosed asthma"	"{ABCB11},{CERS6},{DHRS9},{G6PC2},{LRP2},{NOSTRIN},{SPC25}"	"{ENSG00000073734},{ENSG00000073737},{ENSG00000081479},{ENSG00000152253},{ENSG00000152254},{ENSG00000163072},{ENSG00000172292}"
50	"Glaucoma"	"{ABCB11},{CERS6},{DHRS9},{G6PC2},{LRP2},{NOSTRIN},{SPC25}"	"{ENSG00000073734},{ENSG00000073737},{ENSG00000081479},{ENSG00000152253},{ENSG00000152254},{ENSG00000163072},{ENSG00000172292}"
51	"Familial Mediterranean Fever"	"{EPB41L5},{GLI2},{INHBB},{RALB},{TMEM185B}"	"{ENSG00000074047},{ENSG00000115109},{ENSG00000144118},{ENSG00000163083},{ENSG00000226479}"
52	"Sepsis"	"{EPB41L5},{GLI2},{INHBB},{RALB},{TMEM185B}"	"{ENSG00000074047},{ENSG00000115109},{ENSG00000144118},{ENSG00000163083},{ENSG00000226479}"
53	"Hyperlipoproteinemia Type I"	"{AGXT},{ANO7},{AQP12A},{ATG4B},{BOK},{CROCC2},{DTYMK},{FARP2},{HDLBP},{KIF1A},{MAB21L4},{MTERF4},{PASK},{PPP1R7},{SEPTIN2},{SNED1},{STK25},{THAP4}"	"{ENSG00000006607},{ENSG00000115677},{ENSG00000115685},{ENSG00000115687},{ENSG00000115694},{ENSG00000122085},{ENSG00000130294},{ENSG00000146205},{ENSG00000162804},{ENSG00000168385},{ENSG00000168393},{ENSG00000168397},{ENSG00000172478},{ENSG00000172482},{ENSG00000176720},{ENSG00000176946},{ENSG00000184945},{ENSG00000226321}"
54	"Alopecia"	"{AGXT},{ANO7},{AQP12A},{ATG4B},{BOK},{CROCC2},{DTYMK},{FARP2},{HDLBP},{KIF1A},{MAB21L4},{MTERF4},{PASK},{PPP1R7},{SEPTIN2},{SNED1},{STK25},{THAP4}"	"{ENSG00000006607},{ENSG00000115677},{ENSG00000115685},{ENSG00000115687},{ENSG00000115694},{ENSG00000122085},{ENSG00000130294},{ENSG00000146205},{ENSG00000162804},{ENSG00000168385},{ENSG00000168393},{ENSG00000168397},{ENSG00000172478},{ENSG00000172482},{ENSG00000176720},{ENSG00000176946},{ENSG00000184945},{ENSG00000226321}"
55	"Urinary metabolites (H-NMR features) (5.2125, Fucose) (L-Fucose)"	"{CACNA1D},{DCP1A},{ENSG00000243696},{ENSG00000272305},{GLT8D1},{GNL3},{ITIH1},{ITIH3},{ITIH4},{MUSTN1},{NEK4},{PBRM1},{PRKCD},{RFT1},{SFMBT1},{SPCS1},{STIMATE},{STIMATE-MUSTN1},{TKT}"	"{ENSG00000016864},{ENSG00000055955},{ENSG00000055957},{ENSG00000114902},{ENSG00000114904},{ENSG00000157388},{ENSG00000162267},{ENSG00000163931},{ENSG00000163932},{ENSG00000163933},{ENSG00000163935},{ENSG00000163938},{ENSG00000163939},{ENSG00000213533},{ENSG00000243696},{ENSG00000248592},{ENSG00000272305},{ENSG00000272573},{ENSG00000272886}"
56	"Type 2 diabetes  (type II diabetes mellitus)"	"{CCR1},{CCR2},{CCR3},{CCR5},{CCR9},{CCRL2},{CXCR6},{ENSG00000283877},{FYCO1},{LIMD1},{LRRC2},{LTF},{LZTFL1},{RTP3},{SACM1L},{SLC6A20},{TDGF1},{XCR1}"	"{ENSG00000012223},{ENSG00000121797},{ENSG00000121807},{ENSG00000144791},{ENSG00000160791},{ENSG00000163817},{ENSG00000163818},{ENSG00000163820},{ENSG00000163823},{ENSG00000163825},{ENSG00000163827},{ENSG00000172215},{ENSG00000173578},{ENSG00000173585},{ENSG00000183625},{ENSG00000211456},{ENSG00000241186},{ENSG00000283877}"
57	"Balding Type 4"	"{ALS2CL},{CCR1},{CCR2},{CCR3},{CCR5},{CCR9},{CCRL2},{CXCR6},{ENSG00000206549},{ENSG00000283877},{FAM240A},{FYCO1},{LRRC2},{LTF},{LZTFL1},{PRSS50},{RTP3},{SACM1L},{SLC6A20},{TDGF1},{TMIE},{XCR1}"	"{ENSG00000012223},{ENSG00000121797},{ENSG00000121807},{ENSG00000160791},{ENSG00000163817},{ENSG00000163818},{ENSG00000163820},{ENSG00000163823},{ENSG00000163825},{ENSG00000163827},{ENSG00000172215},{ENSG00000173578},{ENSG00000173585},{ENSG00000178038},{ENSG00000181585},{ENSG00000183625},{ENSG00000206549},{ENSG00000211456},{ENSG00000241186},{ENSG00000283473},{ENSG00000283706},{ENSG00000283877}"
58	"alpha-hydroxyisovalerate - M33937 (2-Hydroxy-3-methylbutyric acid)"	"{ALS2CL},{CCR1},{CCR2},{CCR3},{CCR5},{CCR9},{CCRL2},{CXCR6},{ENSG00000206549},{ENSG00000283877},{FAM240A},{FYCO1},{LRRC2},{LTF},{LZTFL1},{MYL3},{PRSS50},{RTP3},{TDGF1},{TMIE},{XCR1}"	"{ENSG00000012223},{ENSG00000121797},{ENSG00000121807},{ENSG00000160791},{ENSG00000160808},{ENSG00000163818},{ENSG00000163820},{ENSG00000163823},{ENSG00000163825},{ENSG00000163827},{ENSG00000172215},{ENSG00000173578},{ENSG00000173585},{ENSG00000178038},{ENSG00000181585},{ENSG00000183625},{ENSG00000206549},{ENSG00000241186},{ENSG00000283473},{ENSG00000283706},{ENSG00000283877}"
59	"Macular Edema"	"{AMIGO3},{APEH},{BSN},{CACNA2D2},{CAMKV},{CDHR4},{CYB561D2},{DAG1},{ENSG00000272104},{GMPPB},{GNAI2},{GNAT1},{HYAL1},{HYAL2},{HYAL3},{IFRD2},{INKA1},{IP6K1},{LSMEM2},{MON1A},{MST1},{MST1R},{NAA80},{NPRL2},{RASSF1},{RBM5},{RBM6},{RNF123},{SEMA3B},{SEMA3F},{SLC38A3},{TMEM115},{TRAIP},{TUSC2},{UBA7},{ZMYND10}"	"{ENSG00000001617},{ENSG00000003756},{ENSG00000004534},{ENSG00000004838},{ENSG00000007402},{ENSG00000012171},{ENSG00000068001},{ENSG00000068028},{ENSG00000114349},{ENSG00000114353},{ENSG00000114378},{ENSG00000114383},{ENSG00000114388},{ENSG00000114395},{ENSG00000126062},{ENSG00000164061},{ENSG00000164062},{ENSG00000164068},{ENSG00000164076},{ENSG00000164077},{ENSG00000164078},{ENSG00000173402},{ENSG00000173531},{ENSG00000173540},{ENSG00000176020},{ENSG00000176095},{ENSG00000179564},{ENSG00000182179},{ENSG00000183763},{ENSG00000185614},{ENSG00000186792},{ENSG00000187492},{ENSG00000188338},{ENSG00000214706},{ENSG00000243477},{ENSG00000272104}"
60	"Lymphoma"	"{HEG1},{ITGB5},{KALRN},{MUC13},{SLC12A8},{UMPS}"	"{ENSG00000082781},{ENSG00000114491},{ENSG00000160145},{ENSG00000173702},{ENSG00000173706},{ENSG00000221955}"
61	"S.HDL.P (high density lipoprotein cholesterol measurement)"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
62	"Neuroblastoma"	"{BANK1},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000138821},{ENSG00000153064}"
63	"Cryopyrin-Associated Periodic Syndromes"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
64	"Dystonia"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
65	"Nephritis, Hereditary"	"{ADH1A},{ADH1B},{ADH1C},{ADH4},{ADH5},{ADH6},{ADH7},{C4orf17},{EIF4E},{METAP1},{TSPAN5}"	"{ENSG00000138813},{ENSG00000151247},{ENSG00000164024},{ENSG00000168785},{ENSG00000172955},{ENSG00000187758},{ENSG00000196344},{ENSG00000196616},{ENSG00000197894},{ENSG00000198099},{ENSG00000248144}"
66	"metabolite: methylascorbic acid (blood metabolite measurement)"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
67	"Herpes Zoster"	"{BANK1},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000138821},{ENSG00000153064}"
68	"Infertility, Male"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
69	"Epilepsy, Absence"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
70	"Lead levels in blood"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
71	"Thrombophlebitis"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
72	"Epidermolysis Bullosa"	"{BANK1},{CISD2},{MANBA},{NFKB1},{SLC39A8},{SLC9B1},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000145354},{ENSG00000153064},{ENSG00000164037}"
73	"Brain Neoplasms"	"{BANK1},{CISD2},{MANBA},{NFKB1},{SLC39A8},{SLC9B1},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000145354},{ENSG00000153064},{ENSG00000164037}"
74	"Thrombosis (cerebrovascular accident)"	"{BANK1},{SLC39A8}"	"{ENSG00000138821},{ENSG00000153064}"
75	"Other disorders of circulatory system (cardiovascular system disease)"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
76	"Gamma-glutamyl transferase"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
77	"total bilirubin (bilirubin measurement)"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
78	"decanoylcarnitine - M33941"	"{BANK1},{CISD2},{MANBA},{NFKB1},{SLC39A8},{SLC9B1},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000145354},{ENSG00000153064},{ENSG00000164037}"
79	"Anemia, Sickle Cell"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
80	"Bipolar Disorder"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
81	"Esophageal Neoplasms"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
82	"Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)"	"{BANK1},{SLC39A8}"	"{ENSG00000138821},{ENSG00000153064}"
83	"Osteoporosis"	"{BANK1},{SLC39A8}"	"{ENSG00000138821},{ENSG00000153064}"
84	"Ischemic stroke"	"{BANK1},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000138821},{ENSG00000153064}"
85	"Uveitis"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
86	"Bile Duct Neoplasms"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
87	"Breast Neoplasms"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
88	"Blood metabolite levels (citrulline)"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
89	"Herpes Zoster"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
90	"Blood metabolite levels (X-11593--O-methylascorbate)"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
91	"Myopia"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
92	"Urinary Bladder Neoplasms"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
93	"Sleep Disorders, Circadian Rhythm"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
94	"Uveitis"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
95	"Cholesterol, total"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
96	"Tardive Dyskinesia"	"{BANK1},{CISD2},{MANBA},{NFKB1},{SLC39A8},{SLC9B1},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000145354},{ENSG00000153064},{ENSG00000164037}"
97	"Depressed affect (mood disorder)"	"{BANK1},{CISD2},{MANBA},{NFKB1},{SLC39A8},{SLC9B1},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000145354},{ENSG00000153064},{ENSG00000164037}"
98	"Carcinoma, Non-Small-Cell Lung"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
99	"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis)  [subset analysis]"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
100	"Blood metabolite ratios (N-acetylornithine/myo-inositol) (N-Acetylornithine / myo-Inositol)"	"{BANK1},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000138821},{ENSG00000153064}"
101	"Psoriasis"	"{BANK1},{MANBA},{NFKB1},{SLC39A8},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000153064}"
102	"PC ae C44:5 (PC(o-22:2(13Z,16Z)/22:3(10Z,13Z,16Z)))"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
103	"Dermatitis, Seborrheic"	"{BANK1},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000138821},{ENSG00000153064}"
104	"Multiple Sclerosis"	"{BANK1},{MANBA},{NFKB1},{SLC39A8}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000138821},{ENSG00000153064}"
105	"Lymphoma, T-Cell, Peripheral"	"{BANK1},{CISD2},{MANBA},{NFKB1},{SLC39A8},{SLC9B1},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138821},{ENSG00000145354},{ENSG00000153064},{ENSG00000164037}"
106	"Lipid metabolism phenotypes (LA/PUFA) (Linoleic acid)"	"{TMPRSS11B},{TMPRSS11E},{TMPRSS11F},{UGT2A3},{UGT2B10},{UGT2B15},{UGT2B17},{UGT2B7},{YTHDC1}"	"{ENSG00000083896},{ENSG00000087128},{ENSG00000109181},{ENSG00000135220},{ENSG00000171234},{ENSG00000185873},{ENSG00000196620},{ENSG00000197888},{ENSG00000198092}"
107	"heel bone mineral density"	"{EGF},{ELOVL6},{ENPEP},{PITX2}"	"{ENSG00000138792},{ENSG00000138798},{ENSG00000164093},{ENSG00000170522}"
108	"Spinal Cord Injuries"	"{EGF},{ELOVL6},{ENPEP},{PITX2}"	"{ENSG00000138792},{ENSG00000138798},{ENSG00000164093},{ENSG00000170522}"
109	"Psoriasis "	"{EGF},{ELOVL6},{ENPEP},{PITX2}"	"{ENSG00000138792},{ENSG00000138798},{ENSG00000164093},{ENSG00000170522}"
110	"Thalassemia"	"{EGF},{ELOVL6},{ENPEP},{PITX2}"	"{ENSG00000138792},{ENSG00000138798},{ENSG00000164093},{ENSG00000170522}"
111	"Narcolepsy"	"{ADH1A},{ADH1B},{ADH1C},{ADH4},{ADH5},{ADH6},{ADH7},{C4orf17},{C4orf54},{EIF4E},{METAP1},{MTTP},{TRMT10A}"	"{ENSG00000138813},{ENSG00000138823},{ENSG00000145331},{ENSG00000151247},{ENSG00000164024},{ENSG00000172955},{ENSG00000187758},{ENSG00000196344},{ENSG00000196616},{ENSG00000197894},{ENSG00000198099},{ENSG00000248144},{ENSG00000248713}"
112	"Myeloproliferative Disorders"	"{CYP4V2},{ENSG00000272297},{ENSG00000290316},{F11},{FAM149A},{FAT1},{KLKB1},{MTNR1A},{SORBS2},{TLR3}"	"{ENSG00000083857},{ENSG00000088926},{ENSG00000109794},{ENSG00000145476},{ENSG00000154556},{ENSG00000164342},{ENSG00000164344},{ENSG00000168412},{ENSG00000272297},{ENSG00000290316}"
113	"Factor XI Deficiency"	"{BANK1},{SLC39A8}"	"{ENSG00000138821},{ENSG00000153064}"
