"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
46	"COVID-19"	"{ACADVL},{ACAP1},{ALOX12},{ASGR1},{ASGR2},{ATP1B2},{BCL6B},{C17orf49},{C17orf74},{CD68},{CHRNB1},{CLDN7},{CLEC10A},{CTDNEP1},{DLG4},{DVL2},{EIF4A1},{EIF5A},{ELP5},{FBXO39},{FGF11},{FXR2},{GABARAP},{GPS2},{KCTD11},{MPDU1},{NEURL4},{NLGN2},{PHF23},{POLR2A},{RNASEK},{SAT2},{SENP3},{SHBG},{SLC13A5},{SLC16A11},{SLC16A13},{SLC2A4},{SLC35G6},{SOX15},{SPEM1},{TEKT1},{TMEM102},{TMEM256},{TMEM95},{TNFSF12},{TNFSF13},{TNK1},{TP53},{XAF1},{YBX2},{ZBTB4}"	"{ENSG00000004975},{ENSG00000006047},{ENSG00000040633},{ENSG00000072778},{ENSG00000072818},{ENSG00000108839},{ENSG00000129194},{ENSG00000129214},{ENSG00000129226},{ENSG00000129244},{ENSG00000129245},{ENSG00000129255},{ENSG00000132507},{ENSG00000132514},{ENSG00000132522},{ENSG00000132530},{ENSG00000132535},{ENSG00000141485},{ENSG00000141504},{ENSG00000141505},{ENSG00000141510},{ENSG00000161940},{ENSG00000161944},{ENSG00000161955},{ENSG00000161956},{ENSG00000161958},{ENSG00000161960},{ENSG00000167858},{ENSG00000169992},{ENSG00000170175},{ENSG00000170291},{ENSG00000170296},{ENSG00000174282},{ENSG00000174292},{ENSG00000174326},{ENSG00000174327},{ENSG00000175826},{ENSG00000177294},{ENSG00000181222},{ENSG00000181284},{ENSG00000181323},{ENSG00000181856},{ENSG00000181885},{ENSG00000182896},{ENSG00000184560},{ENSG00000205544},{ENSG00000213859},{ENSG00000215041},{ENSG00000219200},{ENSG00000239697},{ENSG00000258315},{ENSG00000259224}"
47	"Herpes Zoster"	"{ACADVL},{ACAP1},{ALOX12},{ASGR1},{ASGR2},{ATP1B2},{BCL6B},{C17orf49},{C17orf74},{CD68},{CHRNB1},{CLDN7},{CLEC10A},{CTDNEP1},{DLG4},{DVL2},{EIF4A1},{EIF5A},{ELP5},{FBXO39},{FGF11},{FXR2},{GABARAP},{GPS2},{KCTD11},{MPDU1},{NEURL4},{NLGN2},{PHF23},{POLR2A},{RNASEK},{SAT2},{SENP3},{SHBG},{SLC13A5},{SLC16A11},{SLC16A13},{SLC2A4},{SLC35G6},{SOX15},{SPEM1},{TEKT1},{TMEM102},{TMEM256},{TMEM95},{TNFSF12},{TNFSF13},{TNK1},{TP53},{XAF1},{YBX2},{ZBTB4}"	"{ENSG00000004975},{ENSG00000006047},{ENSG00000040633},{ENSG00000072778},{ENSG00000072818},{ENSG00000108839},{ENSG00000129194},{ENSG00000129214},{ENSG00000129226},{ENSG00000129244},{ENSG00000129245},{ENSG00000129255},{ENSG00000132507},{ENSG00000132514},{ENSG00000132522},{ENSG00000132530},{ENSG00000132535},{ENSG00000141485},{ENSG00000141504},{ENSG00000141505},{ENSG00000141510},{ENSG00000161940},{ENSG00000161944},{ENSG00000161955},{ENSG00000161956},{ENSG00000161958},{ENSG00000161960},{ENSG00000167858},{ENSG00000169992},{ENSG00000170175},{ENSG00000170291},{ENSG00000170296},{ENSG00000174282},{ENSG00000174292},{ENSG00000174326},{ENSG00000174327},{ENSG00000175826},{ENSG00000177294},{ENSG00000181222},{ENSG00000181284},{ENSG00000181323},{ENSG00000181856},{ENSG00000181885},{ENSG00000182896},{ENSG00000184560},{ENSG00000205544},{ENSG00000213859},{ENSG00000215041},{ENSG00000219200},{ENSG00000239697},{ENSG00000258315},{ENSG00000259224}"
48	"Metabolite levels (leucylphenylalanine)"	"{ACADVL},{ACAP1},{ALOX12},{ASGR1},{ASGR2},{ATP1B2},{BCL6B},{C17orf49},{C17orf74},{CD68},{CHRNB1},{CLDN7},{CLEC10A},{CTDNEP1},{DLG4},{DNAH2},{DVL2},{EFNB3},{EIF4A1},{EIF5A},{ELP5},{FBXO39},{FGF11},{FXR2},{GABARAP},{GPS2},{KCTD11},{MPDU1},{NEURL4},{NLGN2},{PHF23},{POLR2A},{RNASEK},{SAT2},{SENP3},{SHBG},{SLC16A11},{SLC16A13},{SLC2A4},{SLC35G6},{SOX15},{SPEM1},{TEKT1},{TMEM102},{TMEM256},{TMEM95},{TNFSF12},{TNFSF13},{TNK1},{TP53},{WRAP53},{XAF1},{YBX2},{ZBTB4}"	"{ENSG00000004975},{ENSG00000006047},{ENSG00000040633},{ENSG00000072778},{ENSG00000072818},{ENSG00000108839},{ENSG00000108947},{ENSG00000129194},{ENSG00000129214},{ENSG00000129226},{ENSG00000129244},{ENSG00000129245},{ENSG00000129255},{ENSG00000132507},{ENSG00000132514},{ENSG00000132522},{ENSG00000132530},{ENSG00000132535},{ENSG00000141499},{ENSG00000141504},{ENSG00000141505},{ENSG00000141510},{ENSG00000161940},{ENSG00000161944},{ENSG00000161955},{ENSG00000161956},{ENSG00000161958},{ENSG00000161960},{ENSG00000167858},{ENSG00000169992},{ENSG00000170175},{ENSG00000170291},{ENSG00000170296},{ENSG00000174282},{ENSG00000174292},{ENSG00000174326},{ENSG00000174327},{ENSG00000175826},{ENSG00000177294},{ENSG00000181222},{ENSG00000181284},{ENSG00000181323},{ENSG00000181856},{ENSG00000181885},{ENSG00000182896},{ENSG00000183914},{ENSG00000184560},{ENSG00000205544},{ENSG00000213859},{ENSG00000215041},{ENSG00000219200},{ENSG00000239697},{ENSG00000258315},{ENSG00000259224}"
49	"Ischemic heart disease (coronary artery disease)"	"{ACADVL},{ACAP1},{ALOX12},{ASGR1},{ASGR2},{ATP1B2},{BCL6B},{C17orf49},{C17orf74},{CD68},{CHD3},{CHRNB1},{CLDN7},{CLEC10A},{CNTROB},{CTDNEP1},{CYB5D1},{DLG4},{DNAH2},{DVL2},{EFNB3},{EIF4A1},{EIF5A},{ELP5},{FGF11},{FXR2},{GABARAP},{GPS2},{KCNAB3},{KCTD11},{KDM6B},{LSMD1},{MPDU1},{NEURL4},{NLGN2},{PHF23},{POLR2A},{RNASEK},{SAT2},{SENP3},{SHBG},{SLC16A11},{SLC16A13},{SLC2A4},{SLC35G6},{SOX15},{SPEM1},{TMEM102},{TMEM256},{TMEM88},{TMEM95},{TNFSF12},{TNFSF13},{TNK1},{TP53},{TRAPPC1},{WRAP53},{YBX2},{ZBTB4}"	"{ENSG00000004975},{ENSG00000006047},{ENSG00000040633},{ENSG00000072778},{ENSG00000072818},{ENSG00000108839},{ENSG00000108947},{ENSG00000129194},{ENSG00000129214},{ENSG00000129226},{ENSG00000129244},{ENSG00000129245},{ENSG00000129255},{ENSG00000132507},{ENSG00000132510},{ENSG00000132514},{ENSG00000132522},{ENSG00000132535},{ENSG00000141499},{ENSG00000141504},{ENSG00000141505},{ENSG00000141510},{ENSG00000161940},{ENSG00000161944},{ENSG00000161955},{ENSG00000161956},{ENSG00000161958},{ENSG00000161960},{ENSG00000167874},{ENSG00000169992},{ENSG00000170004},{ENSG00000170037},{ENSG00000170043},{ENSG00000170049},{ENSG00000170175},{ENSG00000170291},{ENSG00000170296},{ENSG00000174282},{ENSG00000174292},{ENSG00000174326},{ENSG00000174327},{ENSG00000175826},{ENSG00000181222},{ENSG00000181284},{ENSG00000181323},{ENSG00000181856},{ENSG00000181885},{ENSG00000182224},{ENSG00000182896},{ENSG00000183011},{ENSG00000183914},{ENSG00000184560},{ENSG00000205544},{ENSG00000213859},{ENSG00000215041},{ENSG00000219200},{ENSG00000239697},{ENSG00000258315},{ENSG00000259224}"
50	"Breast Cancer (breast carcinoma)"	"{ACADVL},{ACAP1},{ALOX15B},{ASGR1},{ASGR2},{ATP1B2},{C17orf74},{CD68},{CHD3},{CHRNB1},{CLDN7},{CLEC10A},{CNTROB},{CTDNEP1},{CYB5D1},{DLG4},{DNAH2},{DVL2},{EFNB3},{EIF4A1},{EIF5A},{ELP5},{FGF11},{FXR2},{GABARAP},{GPS2},{GUCY2D},{KCNAB3},{KCTD11},{KDM6B},{LSMD1},{MPDU1},{NEURL4},{NLGN2},{PHF23},{POLR2A},{SAT2},{SENP3},{SHBG},{SLC2A4},{SLC35G6},{SOX15},{SPEM1},{TMEM102},{TMEM256},{TMEM88},{TMEM95},{TNFSF12},{TNFSF13},{TNK1},{TP53},{TRAPPC1},{WRAP53},{YBX2},{ZBTB4}"	"{ENSG00000004975},{ENSG00000006047},{ENSG00000040633},{ENSG00000072778},{ENSG00000072818},{ENSG00000108947},{ENSG00000129194},{ENSG00000129214},{ENSG00000129226},{ENSG00000129244},{ENSG00000129245},{ENSG00000129255},{ENSG00000132507},{ENSG00000132510},{ENSG00000132514},{ENSG00000132518},{ENSG00000132522},{ENSG00000132535},{ENSG00000141499},{ENSG00000141504},{ENSG00000141505},{ENSG00000141510},{ENSG00000161944},{ENSG00000161955},{ENSG00000161956},{ENSG00000161958},{ENSG00000161960},{ENSG00000167874},{ENSG00000169992},{ENSG00000170004},{ENSG00000170037},{ENSG00000170043},{ENSG00000170049},{ENSG00000170175},{ENSG00000170291},{ENSG00000170296},{ENSG00000174282},{ENSG00000174292},{ENSG00000175826},{ENSG00000179593},{ENSG00000181222},{ENSG00000181284},{ENSG00000181323},{ENSG00000181856},{ENSG00000181885},{ENSG00000182224},{ENSG00000182896},{ENSG00000183011},{ENSG00000183914},{ENSG00000184560},{ENSG00000205544},{ENSG00000213859},{ENSG00000215041},{ENSG00000239697},{ENSG00000259224}"
51	"dried fruit intake (diet measurement)"	"{ABCA10},{ABCA5},{ABCA6},{ABCA8},{ABCA9},{FAM20A},{MAP2K6}"	"{ENSG00000108950},{ENSG00000108984},{ENSG00000141338},{ENSG00000154258},{ENSG00000154262},{ENSG00000154263},{ENSG00000154265}"
52	"Doctor diagnosed asthma"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LHB},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{RUVBL2},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104826},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000183207},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
53	"Gaucher Disease"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
54	"Peptic Ulcer"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
55	"Gastroparesis"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB1},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3},{ZNF473}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142528},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
56	"Lipodystrophy"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{CCDC155},{CD37},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{MED25},{NOSIP},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3},{ZNF473}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142528},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000224420},{ENSG00000261949}"
57	"Alcoholism"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{CCDC155},{CD37},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{MED25},{NOSIP},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3},{ZNF473}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142528},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000224420},{ENSG00000261949}"
58	"Urinary metabolites (H-NMR features) (5.2125, Fucose) (L-Fucose)"	"{ALPL},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48}"	"{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000187942}"
59	"Type 2 diabetes  (type II diabetes mellitus)"	"{ALPL},{CELA3A},{CELA3B},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48}"	"{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142789},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000187942},{ENSG00000219073}"
60	"Platelet count during  second trimester of pregnancy"	"{ALPL},{CELA3A},{CELA3B},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48}"	"{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142789},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000187942},{ENSG00000219073}"
61	"alpha-hydroxyisovalerate - M33937 (2-Hydroxy-3-methylbutyric acid)"	"{ALPL},{CDC42},{CELA3A},{CELA3B},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48}"	"{ENSG00000070831},{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142789},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000187942},{ENSG00000219073}"
62	"Immature platelet count"	"{ALPL},{CDC42},{CELA3A},{CELA3B},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48}"	"{ENSG00000070831},{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142789},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000187942},{ENSG00000219073}"
63	"Waldenstrom Macroglobulinemia"	"{ALPL},{CDC42},{CELA3A},{CELA3B},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48}"	"{ENSG00000070831},{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142789},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000187942},{ENSG00000219073}"
64	"Lupus Erythematosus, Systemic"	"{ALPL},{CDC42},{CELA3A},{CELA3B},{ECE1},{EIF4G3},{HSPG2},{LDLRAD2},{NBPF3},{RAP1GAP},{USP48},{WNT4}"	"{ENSG00000070831},{ENSG00000075151},{ENSG00000076864},{ENSG00000090686},{ENSG00000117298},{ENSG00000142789},{ENSG00000142794},{ENSG00000142798},{ENSG00000162551},{ENSG00000162552},{ENSG00000187942},{ENSG00000219073}"
65	"S.HDL.P (high density lipoprotein cholesterol measurement)"	"{ADH1A},{ADH1B},{ADH4},{ADH5},{ADH6},{ADH7},{C4orf17},{EIF4E},{METAP1},{MTTP},{TRMT10A},{TSPAN5}"	"{ENSG00000138813},{ENSG00000138823},{ENSG00000145331},{ENSG00000151247},{ENSG00000164024},{ENSG00000168785},{ENSG00000172955},{ENSG00000187758},{ENSG00000196344},{ENSG00000196616},{ENSG00000197894},{ENSG00000198099}"
66	"Neuralgia"	"{ADH1A},{ADH1B},{ADH4},{ADH5},{ADH6},{ADH7},{C4orf17},{DAPP1},{EIF4E},{METAP1},{MTTP},{TRMT10A}"	"{ENSG00000070190},{ENSG00000138813},{ENSG00000138823},{ENSG00000145331},{ENSG00000151247},{ENSG00000164024},{ENSG00000172955},{ENSG00000187758},{ENSG00000196344},{ENSG00000196616},{ENSG00000197894},{ENSG00000198099}"
67	"Microscopic Polyangiitis"	"{GTF2H5},{SERAC1},{SNX9},{SYNJ2},{TULP4},{ZDHHC14}"	"{ENSG00000078269},{ENSG00000122335},{ENSG00000130338},{ENSG00000130340},{ENSG00000175048},{ENSG00000272047}"
68	"Dyspepsia"	"{ANO9},{ATHL1},{B4GALNT4},{BET1L},{C11orf35},{CDHR5},{CEND1},{DEAF1},{DRD4},{EPS8L2},{HRAS},{IFITM1},{IFITM2},{IFITM3},{IFITM5},{IRF7},{LRRC56},{NLRP6},{ODF3},{PDDC1},{PHRF1},{PKP3},{PSMD13},{PTDSS2},{RASSF7},{RIC8A},{RNH1},{SCGB1C1},{SCT},{SIGIRR},{SIRT3},{SLC25A22},{TALDO1},{TMEM80}"	"{ENSG00000023191},{ENSG00000069696},{ENSG00000070031},{ENSG00000070047},{ENSG00000099834},{ENSG00000099849},{ENSG00000142082},{ENSG00000142089},{ENSG00000142102},{ENSG00000161328},{ENSG00000174775},{ENSG00000174885},{ENSG00000174915},{ENSG00000177030},{ENSG00000177042},{ENSG00000177106},{ENSG00000177156},{ENSG00000177225},{ENSG00000177542},{ENSG00000177947},{ENSG00000177951},{ENSG00000177963},{ENSG00000182272},{ENSG00000184363},{ENSG00000184524},{ENSG00000185101},{ENSG00000185187},{ENSG00000185201},{ENSG00000185507},{ENSG00000185522},{ENSG00000185627},{ENSG00000185885},{ENSG00000188076},{ENSG00000206013}"
69	"Neoplasms, Connective Tissue"	"{ANO9},{ATHL1},{B4GALNT4},{BET1L},{C11orf35},{CDHR5},{CEND1},{DEAF1},{DRD4},{EPS8L2},{HRAS},{IFITM1},{IFITM2},{IFITM3},{IFITM5},{IRF7},{LRRC56},{NLRP6},{ODF3},{PDDC1},{PHRF1},{PIDD},{PKP3},{PSMD13},{PTDSS2},{RASSF7},{RIC8A},{RNH1},{SCGB1C1},{SCT},{SIGIRR},{SIRT3},{SLC25A22},{TALDO1},{TMEM80}"	"{ENSG00000023191},{ENSG00000069696},{ENSG00000070031},{ENSG00000070047},{ENSG00000099834},{ENSG00000099849},{ENSG00000142082},{ENSG00000142089},{ENSG00000142102},{ENSG00000161328},{ENSG00000174775},{ENSG00000174885},{ENSG00000174915},{ENSG00000177030},{ENSG00000177042},{ENSG00000177106},{ENSG00000177156},{ENSG00000177225},{ENSG00000177542},{ENSG00000177595},{ENSG00000177947},{ENSG00000177951},{ENSG00000177963},{ENSG00000182272},{ENSG00000184363},{ENSG00000184524},{ENSG00000185101},{ENSG00000185187},{ENSG00000185201},{ENSG00000185507},{ENSG00000185522},{ENSG00000185627},{ENSG00000185885},{ENSG00000188076},{ENSG00000206013}"
70	"skin color (suntan)"	"{ANO9},{ATHL1},{B4GALNT4},{BET1L},{C11orf35},{CD151},{CDHR5},{CEND1},{DEAF1},{DRD4},{EFCAB4A},{EPS8L2},{HRAS},{IFITM1},{IFITM2},{IFITM3},{IFITM5},{IRF7},{LRRC56},{NLRP6},{ODF3},{PDDC1},{PHRF1},{PIDD},{PKP3},{PNPLA2},{POLR2L},{PSMD13},{PTDSS2},{RASSF7},{RIC8A},{RNH1},{RPLP2},{SCGB1C1},{SCT},{SIGIRR},{SIRT3},{SLC25A22},{TALDO1},{TMEM80},{TSPAN4}"	"{ENSG00000023191},{ENSG00000069696},{ENSG00000070031},{ENSG00000070047},{ENSG00000099834},{ENSG00000099849},{ENSG00000142082},{ENSG00000142089},{ENSG00000142102},{ENSG00000161328},{ENSG00000174775},{ENSG00000174885},{ENSG00000174915},{ENSG00000177030},{ENSG00000177042},{ENSG00000177106},{ENSG00000177156},{ENSG00000177225},{ENSG00000177542},{ENSG00000177595},{ENSG00000177600},{ENSG00000177666},{ENSG00000177685},{ENSG00000177697},{ENSG00000177700},{ENSG00000177947},{ENSG00000177951},{ENSG00000177963},{ENSG00000182272},{ENSG00000184363},{ENSG00000184524},{ENSG00000185101},{ENSG00000185187},{ENSG00000185201},{ENSG00000185507},{ENSG00000185522},{ENSG00000185627},{ENSG00000185885},{ENSG00000188076},{ENSG00000206013},{ENSG00000214063}"
